Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA
I1,14/03/18,Juventus,Atalanta,2,0,H,1,0,15,8,3,0,8,23,3,8,3,5,0,1,1.39,4.5,8.5,1.42,4.4,8.5,1.35,5.3,8.0,1.44,4.0,8.5
I1,17/03/18,Spal,Juventus,0,0,D,0,0,3,12,0,3,15,16,3,7,5,2,0,0,13.0,5.0,1.3,10.5,4.75,1.34,11.0,6.0,1.25,10.0,4.8,1.33
I1,17/03/18,Udinese,Sassuolo,1,2,A,1,1,11,12,3,3,14,15,4,7,1,2,0,0,2.1,3.29,3.75,2.15,3.2,3.7,2.2,3.35,3.3,2.15,3.25,3.5
I1,18/03/18,Benevento,Cagliari,1,2,A,0,0,15,12,4,3,11,7,5,9,2,2,0,0,2.39,3.39,2.89,2.5,3.25,2.9,2.6,3.4,2.65,2.38,3.25,3.0
I1,18/03/18,Crotone,Roma,0,2,A,0,1,8,20,3,8,10,11,4,5,0,0,0,0,6.0,4.33,1.53,6.75,4.25,1.5,7.5,4.8,1.4,6.5,4.2,1.5
I1,18/03/18,Lazio,Bologna,1,1,D,1,1,21,10,4,3,7,9,5,3,2,2,0,0,1.33,4.75,9.5,1.36,5.0,8.75,1.3,5.5,9.5,1.36,4.75,8.5
I1,18/03/18,Milan,Chievo,3,2,H,1,2,18,6,6,2,13,18,10,1,3,5,0,0,1.36,4.75,9.5,1.36,4.75,9.5,1.3,5.5,9.5,1.36,4.5,9.5
I1,18/03/18,Napoli,Genoa,1,0,H,0,0,16,12,4,3,7,11,8,3,1,2,0,0,1.19,6.5,13.0,1.2,6.75,14.0,1.2,7.0,12.5,1.22,6.0,13.0
I1,18/03/18,Sampdoria,Inter,0,5,A,0,4,10,15,2,8,6,9,7,9,2,1,0,0,3.75,3.5,2.0,3.7,3.4,2.05,3.4,3.5,2.1,3.6,3.4,2.05
I1,18/03/18,Torino,Fiorentina,1,2,A,0,0,10,13,3,5,14,16,2,3,3,3,0,0,2.25,3.39,3.1,2.25,3.3,3.3,2.3,3.3,3.15,2.2,3.2,3.4
I1,18/03/18,Verona,Atalanta,0,5,A,0,2,6,24,0,11,11,13,4,4,3,2,0,0,7.5,4.0,1.5,6.5,4.1,1.53,5.0,4.0,1.65,6.5,4.2,1.5
I1,31/03/18,Atalanta,Udinese,2,0,H,0,0,23,9,7,2,9,10,10,6,1,2,0,0,1.44,4.2,7.5,1.4,4.25,8.25,1.45,4.4,7.2,1.44,4.2,7.5
I1,31/03/18,Bologna,Roma,1,1,D,1,0,6,17,1,5,14,7,3,11,3,1,0,0,4.75,3.75,1.7,4.75,3.9,1.67,5.3,3.8,1.65,4.8,3.8,1.7
I1,31/03/18,Cagliari,Torino,0,4,A,0,0,9,13,2,6,10,16,5,7,0,1,0,0,3.0,3.39,2.29,2.95,3.1,2.45,2.85,3.3,2.5,2.8,3.4,2.45
I1,31/03/18,Chievo,Sampdoria,2,1,H,0,1,7,15,4,7,15,11,2,6,3,2,0,0,2.29,3.29,3.1,2.15,3.3,3.3,2.3,3.3,3.15,2.25,3.3,3.2
I1,31/03/18,Fiorentina,Crotone,2,0,H,1,0,15,6,6,2,21,10,6,3,4,5,0,1,1.44,4.5,6.5,1.44,4.4,6.75,1.5,4.2,6.5,1.5,4.2,6.5
I1,31/03/18,Genoa,Spal,1,1,D,1,0,15,7,2,4,26,13,7,2,4,2,0,1,1.95,3.29,4.0,1.9,3.25,4.25,1.9,3.5,4.1,1.91,3.25,4.4
I1,31/03/18,Inter,Verona,3,0,H,2,0,23,8,4,1,7,11,5,3,1,3,0,1,1.14,7.5,17.0,1.14,7.5,16.0,1.17,7.5,15.0,1.14,8.0,17.0
I1,31/03/18,Juventus,Milan,3,1,H,1,1,7,10,4,5,9,17,2,3,1,3,0,0,1.66,3.6,5.5,1.6,3.75,5.5,1.6,3.6,6.5,1.6,3.6,6.0
I1,31/03/18,Lazio,Benevento,6,2,H,1,1,27,6,14,3,14,11,8,2,0,4,0,1,1.16,7.0,15.0,1.2,6.25,12.5,1.15,8.0,16.0,1.22,6.0,13.0
I1,31/03/18,Sassuolo,Napoli,1,1,D,1,0,10,12,4,4,16,10,4,5,5,2,0,0,8.5,4.75,1.36,9.25,5.25,1.3,8.0,5.3,1.35,9.0,5.0,1.33
I1,03/04/18,Atalanta,Sampdoria,1,2,A,0,1,16,10,1,3,13,11,10,7,2,3,0,0,1.44,4.5,7.5,1.42,4.5,8.0,1.45,4.4,7.2,1.44,4.33,7.5
I1,03/04/18,Genoa,Cagliari,2,1,H,0,0,8,9,2,4,22,17,4,3,2,4,0,0,1.8,3.39,5.0,1.8,3.4,5.0,1.9,3.5,4.1,1.8,3.3,5.0
I1,03/04/18,Udinese,Fiorentina,0,2,A,0,1,13,15,4,4,11,15,5,6,2,4,0,0,3.39,3.29,2.2,3.6,3.25,2.15,3.3,3.35,2.2,3.4,3.2,2.2
I1,04/04/18,Benevento,Verona,3,0,H,1,0,22,3,15,0,13,25,9,2,2,2,0,0,1.8,3.79,4.33,1.83,3.6,4.5,1.9,3.5,4.1,1.83,3.5,4.33
I1,04/04/18,Chievo,Sassuolo,1,1,D,0,0,6,12,2,4,22,7,2,1,4,2,0,2,2.7,3.0,2.87,2.75,2.9,2.95,2.5,3.3,2.85,2.7,2.9,2.88
I1,04/04/18,Milan,Inter,0,0,D,0,0,13,14,3,2,10,13,7,4,1,4,0,0,2.75,3.2,2.7,2.7,3.2,2.7,2.6,3.25,2.75,2.8,3.0,2.7
I1,04/04/18,Torino,Crotone,4,1,H,3,0,9,12,5,2,14,13,3,3,1,1,0,0,1.53,4.0,7.0,1.53,4.2,6.5,1.55,4.0,6.2,1.5,4.0,7.0
I1,07/04/18,Benevento,Juventus,2,4,A,1,2,16,15,6,5,10,10,9,2,0,1,0,0,17.0,6.0,1.22,17.0,6.0,1.22,13.5,6.2,1.22,17.0,5.5,1.22
I1,07/04/18,Roma,Fiorentina,0,2,A,0,2,25,4,9,3,8,9,9,1,4,2,0,0,1.75,3.79,4.5,1.75,3.75,4.75,1.77,3.6,4.7,1.83,3.4,4.5
I1,07/04/18,Sampdoria,Genoa,0,0,D,0,0,18,7,4,2,10,13,5,1,1,2,0,0,2.7,3.2,2.7,2.65,3.2,2.8,2.7,3.2,2.7,2.7,3.1,2.7
I1,07/04/18,Spal,Atalanta,1,1,D,1,0,8,19,4,6,10,24,3,3,3,2,0,0,4.5,3.5,1.85,4.5,3.6,1.83,4.1,3.5,1.9,4.5,3.2,1.91
I1,08/04/18,Crotone,Bologna,1,0,H,1,0,6,11,5,1,16,20,1,5,2,4,0,0,2.37,3.1,3.25,2.2,3.3,3.4,2.3,3.2,3.2,2.3,3.2,3.2
I1,08/04/18,Milan,Sassuolo,1,1,D,0,0,22,8,8,3,15,10,12,3,3,2,0,0,1.44,4.5,6.5,1.48,4.25,7.25,1.45,4.4,7.2,1.53,3.75,7.0
I1,08/04/18,Napoli,Chievo,2,1,H,0,0,31,4,12,2,7,12,14,0,2,3,0,0,1.16,7.5,17.0,1.15,7.75,20.0,1.17,7.5,15.0,1.17,7.0,17.0
I1,08/04/18,Torino,Inter,1,0,H,1,0,10,15,3,8,5,16,1,16,2,3,0,0,3.6,3.39,2.1,3.7,3.3,2.1,3.5,3.4,2.1,3.75,3.2,2.1
I1,08/04/18,Udinese,Lazio,1,2,A,1,2,10,14,3,4,9,7,5,5,0,2,0,0,4.2,3.75,1.83,4.6,3.8,1.75,4.5,3.6,1.8,4.5,3.5,1.8
I1,08/04/18,Verona,Cagliari,1,0,H,1,0,11,10,4,3,18,13,2,9,4,1,0,0,3.39,3.29,2.2,3.4,3.3,2.2,3.4,3.35,2.15,3.4,3.2,2.2
I1,14/04/18,Atalanta,Inter,0,0,D,0,0,16,10,4,2,14,5,8,4,4,2,0,0,2.7,3.29,2.62,2.75,3.2,2.65,2.75,3.25,2.6,2.7,3.1,2.7
I1,14/04/18,Cagliari,Udinese,2,1,H,1,1,12,7,3,1,11,12,7,3,2,3,0,0,2.39,3.2,3.1,2.45,3.2,3.0,2.4,3.15,3.1,2.4,3.1,3.1
I1,14/04/18,Chievo,Torino,0,0,D,0,0,6,12,0,3,15,11,4,4,2,0,1,0,3.29,3.29,2.25,3.25,3.25,2.3,3.15,3.3,2.3,3.2,3.2,2.3
I1,14/04/18,Genoa,Crotone,1,0,H,1,0,17,10,5,1,21,15,5,4,2,3,0,0,1.85,3.39,4.75,1.85,3.4,4.6,1.9,3.3,4.4,1.83,3.1,5.0
I1,15/04/18,Bologna,Verona,2,0,H,1,0,14,8,6,1,17,15,3,4,3,2,0,0,1.61,3.75,6.0,1.65,3.6,6.0,1.65,3.8,5.3,1.57,3.8,6.0
I1,15/04/18,Fiorentina,Spal,0,0,D,0,0,24,4,6,1,14,8,8,4,2,2,0,0,1.5,4.0,7.5,1.5,4.0,7.25,1.5,4.2,6.5,1.5,4.0,7.0
I1,15/04/18,Juventus,Sampdoria,3,0,H,1,0,16,8,5,3,8,6,6,8,2,0,0,0,1.19,6.5,15.0,1.18,7.0,17.0,1.2,6.5,15.0,1.2,6.5,13.0
I1,15/04/18,Lazio,Roma,0,0,D,0,0,7,10,1,1,14,13,7,2,4,2,1,0,2.79,3.39,2.5,2.75,3.5,2.5,2.85,3.3,2.5,2.8,3.2,2.5
I1,15/04/18,Milan,Napoli,0,0,D,0,0,13,15,2,4,10,6,11,8,2,2,0,0,4.5,3.5,1.85,4.6,3.6,1.8,4.3,3.5,1.85,4.8,3.2,1.83
I1,15/04/18,Sassuolo,Benevento,2,2,D,1,1,15,10,3,2,12,23,7,1,3,2,0,0,1.66,3.79,5.25,1.67,3.75,5.5,1.65,3.8,5.3,1.67,3.5,5.5
I1,17/04/18,Inter,Cagliari,4,0,H,1,0,20,0,9,0,7,10,10,2,1,1,0,0,1.19,7.0,15.0,1.2,6.5,15.0,1.25,6.0,11.0,1.22,6.0,15.0
I1,18/04/18,Benevento,Atalanta,0,3,A,0,1,12,12,4,8,13,21,6,1,2,2,0,0,5.75,4.0,1.61,5.5,4.0,1.62,5.5,4.0,1.6,5.0,4.2,1.6
I1,18/04/18,Crotone,Juventus,1,1,D,0,1,9,13,3,4,9,12,2,7,1,2,0,0,10.0,5.0,1.33,10.5,5.25,1.3,9.0,4.9,1.35,11.0,4.5,1.33
I1,18/04/18,Fiorentina,Lazio,3,4,A,2,2,13,17,6,8,17,14,0,8,3,2,1,1,2.79,3.5,2.5,2.8,3.4,2.5,2.65,3.3,2.65,2.75,3.3,2.5
I1,18/04/18,Napoli,Udinese,4,2,H,1,1,18,19,9,5,7,12,8,7,1,2,0,0,1.18,7.0,17.0,1.16,7.75,17.5,1.2,6.5,15.0,1.17,7.0,17.0
I1,18/04/18,Roma,Genoa,2,1,H,1,0,15,5,6,1,10,10,7,3,0,1,0,0,1.44,4.5,7.5,1.44,4.5,7.5,1.4,4.8,7.5,1.44,4.33,7.5
I1,18/04/18,Sampdoria,Bologna,1,0,H,0,0,16,11,2,2,11,12,6,6,1,3,0,0,1.85,3.6,4.33,1.87,3.6,4.2,1.85,3.5,4.3,1.85,3.75,4.0
I1,18/04/18,Spal,Chievo,0,0,D,0,0,9,6,1,0,12,24,6,2,1,2,0,0,2.2,3.1,3.7,2.2,3.0,3.75,2.3,2.9,3.6,2.15,3.0,3.8
I1,18/04/18,Torino,Milan,1,1,D,0,1,12,9,5,5,21,13,6,6,4,3,1,0,3.1,3.29,2.37,3.2,3.25,2.35,2.85,3.3,2.5,3.1,3.3,2.3
I1,18/04/18,Verona,Sassuolo,0,1,A,0,1,9,15,2,5,19,14,6,5,3,4,0,0,4.33,3.39,1.9,4.2,3.5,1.9,3.8,3.4,2.0,4.2,3.3,1.91
I1,21/04/18,Milan,Benevento,0,1,A,0,1,21,5,6,1,13,7,4,1,2,4,0,1,1.19,6.5,15.0,1.22,6.75,12.0,1.2,6.5,15.0,1.22,6.5,11.0
I1,21/04/18,Sassuolo,Fiorentina,1,0,H,1,0,10,6,6,1,22,20,4,2,6,4,0,1,3.25,3.29,2.29,3.1,3.3,2.35,3.15,3.3,2.3,2.9,3.4,2.38
I1,21/04/18,Spal,Roma,0,3,A,0,1,6,14,3,7,10,11,2,3,4,1,0,0,4.75,3.5,1.8,4.5,3.7,1.78,4.3,3.5,1.85,4.8,3.4,1.8
I1,22/04/18,Atalanta,Torino,2,1,H,0,0,22,10,8,1,19,18,11,4,2,2,0,0,1.57,4.0,6.0,1.55,4.1,6.25,1.55,4.0,6.2,1.55,4.0,6.0
I1,22/04/18,Cagliari,Bologna,0,0,D,0,0,13,5,2,2,15,13,7,1,3,5,0,0,2.0,3.39,3.89,1.95,3.4,4.2,1.85,3.5,4.3,1.95,3.4,4.0
I1,22/04/18,Chievo,Inter,1,2,A,0,0,13,11,6,5,11,9,4,10,1,1,0,0,7.5,3.79,1.53,6.75,4.0,1.53,6.2,4.0,1.55,6.5,4.0,1.53
I1,22/04/18,Juventus,Napoli,0,1,A,0,0,4,12,0,4,10,17,3,3,3,1,0,0,2.1,3.25,3.75,2.05,3.3,3.8,2.0,3.4,3.8,2.1,3.1,3.8
I1,22/04/18,Lazio,Sampdoria,4,0,H,2,0,15,6,9,2,11,8,8,4,1,2,0,0,1.3,6.0,9.0,1.34,5.25,9.0,1.35,5.3,8.0,1.3,5.5,9.0
I1,22/04/18,Udinese,Crotone,1,2,A,1,1,15,11,6,2,21,7,6,5,2,0,0,0,1.9,3.39,4.33,1.91,3.3,4.4,1.9,3.5,4.1,1.91,3.3,4.33
I1,23/04/18,Genoa,Verona,3,1,H,1,0,18,13,8,3,13,10,8,2,2,3,0,0,1.44,4.2,8.5,1.45,4.25,7.75,1.45,4.5,7.0,1.44,4.2,8.0
I1,28/04/18,Inter,Juventus,2,3,A,0,1,10,13,5,4,7,15,2,8,2,5,1,0,3.25,3.25,2.29,3.2,3.25,2.3,3.15,3.3,2.3,3.2,3.2,2.3
I1,28/04/18,Roma,Chievo,4,1,H,2,0,15,12,7,6,12,10,3,7,2,2,1,0,1.36,4.75,10.0,1.36,5.0,9.0,1.35,5.3,8.0,1.4,4.5,8.0
I1,29/04/18,Atalanta,Genoa,3,1,H,2,0,13,12,6,3,13,6,1,7,3,1,0,0,1.33,5.0,10.0,1.3,5.0,12.0,1.35,4.6,9.0,1.33,4.8,9.5
I1,29/04/18,Benevento,Udinese,3,3,D,1,1,12,15,6,6,11,19,4,4,4,3,1,0,3.6,3.5,2.04,3.5,3.5,2.1,3.5,3.4,2.1,3.6,3.2,2.1
I1,29/04/18,Bologna,Milan,1,2,A,0,2,12,9,7,4,14,12,7,1,1,1,0,0,5.0,3.75,1.72,5.0,3.7,1.72,4.8,3.6,1.75,5.0,3.5,1.73
I1,29/04/18,Crotone,Sassuolo,4,1,H,3,1,11,14,7,6,15,8,4,6,3,1,0,0,2.2,3.25,3.5,2.15,3.25,3.6,2.1,3.4,3.5,2.15,3.2,3.6
I1,29/04/18,Fiorentina,Napoli,3,0,H,1,0,28,4,10,1,17,10,2,3,3,5,0,1,6.5,4.33,1.5,6.25,4.4,1.5,6.2,4.0,1.55,7.0,4.0,1.5
I1,29/04/18,Sampdoria,Cagliari,4,1,H,3,0,15,6,6,2,8,15,6,2,1,7,0,1,1.85,3.6,4.2,1.87,3.6,4.25,1.8,3.6,4.5,1.91,3.3,4.2
I1,29/04/18,Torino,Lazio,0,1,A,0,0,8,16,2,6,13,14,3,6,2,3,0,0,5.25,4.0,1.64,4.75,3.9,1.72,4.5,3.8,1.75,4.75,4.0,1.67
I1,29/04/18,Verona,Spal,1,3,A,1,1,11,17,5,6,16,14,1,8,2,3,0,0,3.29,3.2,2.29,3.4,3.25,2.25,3.15,3.3,2.3,3.3,3.1,2.3
I1,05/05/18,Juventus,Bologna,3,1,H,0,1,15,6,6,3,12,13,5,2,2,3,0,0,1.14,8.5,19.0,1.15,7.5,19.5,1.12,9.0,20.0,1.14,7.0,21.0
I1,05/05/18,Milan,Verona,4,1,H,2,0,17,8,10,2,9,10,5,4,1,0,0,0,1.16,7.5,17.0,1.15,8.25,18.0,1.2,7.0,12.5,1.17,7.0,15.0
I1,06/05/18,Cagliari,Roma,0,1,A,0,1,12,9,3,1,20,9,9,3,4,1,0,0,9.0,4.5,1.39,7.5,4.6,1.44,7.2,4.4,1.45,8.0,4.5,1.4
I1,06/05/18,Chievo,Crotone,2,1,H,1,0,11,13,3,3,15,14,8,4,5,1,0,0,2.29,3.2,3.25,2.35,3.1,3.3,2.3,3.2,3.25,2.4,3.1,3.1
I1,06/05/18,Genoa,Fiorentina,2,3,A,0,1,7,19,3,10,8,16,3,7,2,6,2,0,4.0,3.39,2.0,3.8,3.3,2.05,3.3,3.35,2.2,3.75,3.2,2.05
I1,06/05/18,Lazio,Atalanta,1,1,D,1,1,13,20,2,6,7,8,6,9,3,2,0,0,2.04,3.6,3.5,2.0,3.6,3.7,1.85,3.5,4.3,2.0,3.3,3.75
I1,06/05/18,Napoli,Torino,2,2,D,1,0,19,5,5,2,10,20,4,2,1,4,0,0,1.22,6.5,13.0,1.25,6.5,10.5,1.25,6.5,10.0,1.25,5.5,12.0
I1,06/05/18,Sassuolo,Sampdoria,1,0,H,0,0,18,2,7,0,7,21,9,6,1,1,0,0,2.29,3.25,3.25,2.4,3.2,3.1,2.3,3.3,3.15,2.38,3.1,3.1
I1,06/05/18,Spal,Benevento,2,0,H,1,0,6,12,4,3,16,22,1,4,2,2,0,0,1.5,4.33,6.5,1.53,4.2,6.5,1.45,4.4,7.2,1.53,4.0,6.0
I1,06/05/18,Udinese,Inter,0,4,A,0,3,9,26,2,12,13,7,5,9,1,0,1,0,6.0,4.0,1.55,6.25,4.0,1.57,5.3,3.8,1.65,5.5,4.0,1.57
I1,12/05/18,Benevento,Genoa,1,0,H,0,0,14,13,3,5,17,7,6,3,1,1,0,0,2.62,3.5,2.62,2.7,3.4,2.6,2.8,3.5,2.4,2.5,3.6,2.6
I1,12/05/18,Inter,Sassuolo,1,2,A,0,1,16,13,8,5,9,5,16,2,1,2,0,0,1.16,8.0,15.0,1.15,7.75,18.5,1.15,8.0,16.0,1.17,7.0,15.0
I1,13/05/18,Atalanta,Milan,1,1,D,0,0,24,5,5,2,21,10,3,8,6,6,1,1,1.9,3.6,4.0,1.95,3.6,3.9,2.1,3.4,3.5,1.91,3.6,3.8
I1,13/05/18,Bologna,Chievo,1,2,A,1,0,7,13,3,7,13,14,2,7,1,4,0,0,3.1,3.0,2.54,3.1,3.1,2.45,3.35,3.1,2.3,3.1,3.1,2.4
I1,13/05/18,Crotone,Lazio,2,2,D,1,1,6,18,3,7,12,15,2,9,1,3,0,0,4.0,3.5,1.95,4.1,3.6,1.9,4.5,3.6,1.8,4.0,3.4,1.91
I1,13/05/18,Fiorentina,Cagliari,0,1,A,0,1,14,14,0,2,15,17,11,5,3,4,1,0,1.5,4.33,6.5,1.48,4.5,6.75,1.55,4.2,5.7,1.5,4.33,6.0
I1,13/05/18,Roma,Juventus,0,0,D,0,0,9,7,2,0,10,13,4,3,2,2,1,0,2.37,3.0,3.39,2.3,3.0,3.5,2.3,2.8,3.5,2.45,3.0,3.1
I1,13/05/18,Sampdoria,Napoli,0,2,A,0,0,11,17,2,9,13,6,3,12,2,2,0,0,5.25,4.2,1.61,5.0,4.33,1.62,4.2,4.0,1.75,5.0,4.0,1.62
I1,13/05/18,Torino,Spal,2,1,H,0,1,18,10,10,4,16,14,4,6,2,5,0,0,2.29,3.29,3.2,2.3,3.4,3.1,2.4,3.4,2.85,2.3,3.4,3.0
I1,13/05/18,Verona,Udinese,0,1,A,0,1,11,13,1,5,15,17,3,5,2,2,0,0,6.5,4.33,1.5,5.75,4.1,1.57,5.5,4.0,1.6,5.5,4.33,1.53
I1,19/05/18,Juventus,Verona,2,1,H,0,0,26,9,13,3,13,11,11,5,0,2,0,0,1.1,11.0,21.0,1.07,12.0,29.0,1.1,9.0,27.0,1.1,9.0,26.0
I1,20/05/18,Cagliari,Atalanta,1,0,H,0,0,6,12,4,4,17,14,5,11,3,1,0,0,3.1,3.6,2.25,3.2,3.4,2.25,2.9,3.6,2.3,3.1,3.5,2.2
I1,20/05/18,Chievo,Benevento,1,0,H,0,0,8,12,5,1,13,9,2,4,1,0,0,0,1.53,4.5,5.75,1.5,4.6,6.0,1.4,4.8,7.5,1.5,4.4,6.0
I1,20/05/18,Genoa,Torino,1,2,A,0,1,12,4,2,2,10,11,7,3,1,3,0,0,2.62,3.5,2.62,2.5,3.5,2.75,2.5,3.4,2.75,2.45,3.75,2.6
I1,20/05/18,Lazio,Inter,2,3,A,2,1,14,15,4,6,12,13,10,4,5,4,2,0,2.4,3.5,2.9,2.5,3.4,2.8,2.3,3.5,3.0,2.5,3.4,2.75
I1,20/05/18,Milan,Fiorentina,5,1,H,2,1,18,9,11,3,10,5,6,1,2,1,0,1,1.83,3.8,4.2,1.8,3.8,4.33,1.8,3.6,4.5,1.83,3.8,4.0
I1,20/05/18,Napoli,Crotone,2,1,H,2,0,19,9,9,4,3,9,6,9,0,0,0,0,1.5,4.75,5.75,1.5,4.75,5.75,1.6,4.5,4.8,1.5,4.75,5.5
I1,20/05/18,Sassuolo,Roma,0,1,A,0,1,16,15,3,6,14,8,5,9,1,1,0,0,4.0,3.8,1.85,4.1,3.8,1.83,4.3,3.5,1.85,4.2,3.6,1.85
I1,20/05/18,Spal,Sampdoria,3,1,H,1,0,16,9,6,3,10,11,5,3,1,4,0,0,1.61,4.0,5.5,1.6,4.1,5.5,1.55,4.2,5.5,1.62,4.2,5.0
I1,20/05/18,Udinese,Bologna,1,0,H,1,0,20,8,5,5,9,11,10,2,0,2,0,0,1.53,4.33,6.0,1.48,4.4,6.75,1.45,4.0,7.5,1.44,4.4,7.0
